,Announcement_Date,PURPOSE,REMARKS
633,25-05-2011,Others,"Wipro Ltd has informed BSE regarding a Press Release dated May 25, 2011 ..."
634,19-05-2011,Others,Wipro Ltd has informed BSE that the followings:  1. Administrative Commi...
635,11-05-2011,Others,Wipro Ltd has informed BSE that Administrative Committee of Board of Dir...
636,05-05-2011,Others,"Wipro Ltd has informed BSE regarding a Press Release dated May 04, 2011 ..."
637,29-04-2011,Others,Wipro Ltd has informed BSE that Administrative committee of Board of Dir...
638,28-04-2011,Others,Wipro Ltd has informed BSE that pursuant of filling of eform 21 on Febru...
639,15-04-2011,Others,Wipro Ltd has informed BSE that administrative Committee of the Company'...
640,07-04-2011,Others,"Wipro Ltd has informed BSE that the Company has granted 30,000 Restricte..."
641,04-04-2011,Others,"Wipro Ltd has informed BSE regarding a Press Release dated April 01, 201..."
642,01-04-2011,Others,Wipro Ltd has informed BSE that administrative Committee of the Company'...
643,28-03-2011,Others,Wipro Ltd has informed BSE that administrative Committee of the Company'...
644,22-03-2011,Others,Wipro Ltd has informed BSE that administrative Committee of the Company'...
645,21-03-2011,Others,Wipro Ltd has submitted to BSE a copy of abstract of terms of appointmen...
646,11-03-2011,Others,Wipro Ltd has informed BSE that Administrative Committee of the Company'...
647,08-03-2011,Others,Wipro Ltd has informed BSE that Administrative Committee of the Company'...
648,28-02-2011,Others,Wipro Ltd has informed BSE that Administrative Committee of the Company'...
649,24-02-2011,Others,Wipro Ltd has submitted to BSE the Abstract of modification of terms of ...
650,17-02-2011,Others,Wipro Ltd has informed BSE that Administrative Committee of the Company'...
651,11-02-2011,Others,Wipro Ltd has informed BSE that Administrative Committee of the Company'...
652,02-02-2011,Others,Wipro Ltd has informed BSE that Administrative Committee of the Company'...
653,27-01-2011,Others,Wipro Ltd has informed BSE that Administrative Committee of the Company'...
654,21-01-2011,Others,Wipro Ltd has informed BSE that Administrative Committee of the Board of...
655,14-01-2011,Others,Wipro Ltd has informed BSE that Administrative Committee of the Company'...
656,10-01-2011,Others,Wipro Ltd has informed BSE that Administrative Committee of the Company'...
